14.3.11 01c2 τη
14.3.36 01c2 την
14.4.15-16,19-20 01c2 προς εαυτους
14.7.23,27 01c2 αυτοις
14.7.15,21,24,31 01c2 παντοτε παντοτε
14.10.5 01c2 ο
14.10.7 01c2 ο
14.11.12 01c1 επηγγειλαντο
14.13.9 01c1 αυτου
14.16.14 01c2 και
14.16.15,19 01c2 ηλθον
14.17.5 01c2 γενομενης
14.22.6-7,10-11 01c1 om.
14.22.6-7,10-11 01c2 ο ις
14.31.16-18,20-21,23,26-27 01c2 δεη με συναποθανειν
14.31.32 01c2 ωσαυτως
14.33.3 01c2 τον
14.35.22-24 01c2 δυνατον εστιν
14.38.7 01c2 εισελθητε
14.40.28 01c2 καταβαρυνομενοι
