7.2.4 01c2 τινας
7.5.29 01c2 ανιτοις
7.15.11-12 01c2 εις αυτον
7.18.4 01c2 ουτως
7.24.28 01c2 λαθειν
7.28.20 01c1 υποκατω
7.32.18 01c2 χειρα
7.33.13,22 01c2 εβαλε
7.34.10 01c2a εφεθθα
7.34.10 01c2b εφφαθα
