11.2.9 01c2 την
11.2.11 01c2 κατεναντι
11.2.12 01c2 υμων
11.7.2 01c2 φερουσιν
11.7.16-17,22-23 01c2 αυτω
11.7.19 01c2 τα
11.7.21 01c2 εαυτων
11.7.26 01c2 εκαθισεν
11.12.13 01c1 επεινασε
11.15.47,57 01c2 κατεστρεψε
11.15.47,56-57 01c2 περιστερας κατεστρεψε
11.15.49-50 01c2 τας καθεδρας
11.20.3-4,7 01c2 παραπορευομενοι πρωι
11.20.4 01c2 παραπορευομενοι
11.29.23,26,31 01c2 καγω
11.31.4 01c2b διελογιζοντο
11.32.13 01c2 απαντες
11.32.21,23,26 01c2 οντως
