2.5.14 01c2 om.
2.12.46 01c2a ειδομεν
2.12.49-51 01c2b εν τω ιηλ
2.12.49-51 01c2b om.
2.13.3 01c2 εξηλθε
2.13.8-10 01c2 παρα την θαλασσαν
2.13.17 01c2 αυτον
2.14.9 01c2 λευιν
2.22.50 01c1 βλητεον
